mileage,make,model,fuel,gear,offerType,price,hp,year of sale
107513,Opel,Crossland X,Diesel,Manual,Used,11980,120.0,2018
115842,Ford,Mondeo,Diesel,Manual,Used,11980,150.0,2018
28071,Opel,Mokka X,Others,Manual,Used,15990,140.0,2019
10000,Ford,Fiesta,Gasoline,Manual,Used,15990,101.0,2019
23700,Ford,C-Max,Gasoline,Manual,Used,15990,125.0,2019
7322,Renault,Clio,Gasoline,Manual,Demonstration,15990,101.0,2019
18475,Opel,Crossland X,Gasoline,Manual,Used,16090,131.0,2019
9784,Opel,Crossland X,Gasoline,Manual,Used,16180,110.0,2019
20538,Volkswagen,Caddy,Diesel,Manual,Used,16278,75.0,2019
74176,Skoda,Octavia,Diesel,Manual,Used,16480,116.0,2019
20,Opel,Corsa,Gasoline,Manual,Used,15990,75.0,2020
12250,Opel,Astra,Gasoline,Manual,Used,15995,110.0,2020
13255,Opel,Corsa,Gasoline,Manual,Used,16190,101.0,2020
15650,Opel,Corsa,Gasoline,Manual,Used,16190,101.0,2020
9200,Ford,EcoSport,Gasoline,Manual,Used,16250,101.0,2020
20000,Ford,Fiesta,Gasoline,Manual,Employee's car,16295,95.0,2020
12000,Volkswagen,Polo,Gasoline,Manual,Used,16350,95.0,2020
10400,Ford,Fiesta,Gasoline,Manual,Used,16390,95.0,2020
10,Renault,Clio,LPG,Manual,Used,16390,101.0,2020
14270,Opel,Corsa,Gasoline,Manual,Used,16390,101.0,2020
22972,Opel,Astra,Gasoline,Manual,Used,16445,145.0,2020
7900,Skoda,Scala,Gasoline,Manual,Demonstration,16449,116.0,2020
10,Ford,Fiesta,Electric/Gasoline,Manual,Used,19990,125.0,2021
500,Opel,Corsa,Gasoline,Manual,Used,19990,101.0,2021
50,Ford,Fiesta,Gasoline,Manual,Used,19990,125.0,2021
20,Renault,ZOE,Electric,Automatic,Pre-registered,19990,136.0,2021
20,Skoda,Kamiq,Gasoline,Manual,Pre-registered,20350,110.0,2021
20,Skoda,Kamiq,Gasoline,Manual,Pre-registered,20350,110.0,2021
7,Volkswagen,T-Cross,Gasoline,Manual,Used,20370,110.0,2021
10,Volkswagen,T-Cross,Gasoline,Manual,Pre-registered,20399,110.0,2021
20,Skoda,Kamiq,Gasoline,Manual,Pre-registered,20550,110.0,2021
150,Opel,Astra,Gasoline,Manual,Used,20690,131.0,2021
10,Renault,Captur,Gasoline,Manual,Used,20790,91.0,2021
118800,Renault,Grand Scenic,Gasoline,Manual,Used,6100,131.0,2011
177000,Opel,Antara,Diesel,Automatic,Used,6100,184.0,2011
151065,Skoda,Octavia,Gasoline,Manual,Used,6190,102.0,2011
59300,Ford,Fiesta,Gasoline,Manual,Used,6250,97.0,2011
131025,Ford,Focus,Gasoline,Manual,Used,6299,150.0,2011
98900,Ford,C-Max,Gasoline,Manual,Used,6300,125.0,2011
153000,Volkswagen,Touran,Gasoline,Manual,Used,6350,140.0,2011
143000,Volkswagen,Golf,Gasoline,Manual,Used,6400,105.0,2011
111200,Volkswagen,Polo,Gasoline,Manual,Used,6400,105.0,2011
12480,Ford,Fiesta,Gasoline,Manual,Used,6444,60.0,2011
254000,Volkswagen,Passat Variant,Diesel,Manual,Used,6450,140.0,2011
107000,Volkswagen,Golf,Gasoline,Manual,Used,6450,105.0,2011
181000,Ford,Focus,Diesel,Automatic,Used,6890,140.0,2012
235100,Volkswagen,Passat Variant,Diesel,Manual,Used,6900,140.0,2012
42100,Skoda,Citigo,Gasoline,Manual,Used,6930,75.0,2012
176000,Skoda,Octavia,Diesel,Manual,Used,6950,140.0,2012
135000,Skoda,Octavia,Diesel,Automatic,Used,6950,105.0,2012
123000,Volkswagen,Golf,Gasoline,Manual,Used,6990,80.0,2012
57100,Ford,Fiesta,Gasoline,Manual,Used,6990,82.0,2012
132000,Opel,Combo,Diesel,Manual,Used,6990,105.0,2012
59953,Ford,Fiesta,Gasoline,Manual,Used,6990,82.0,2012
150000,Skoda,Octavia,Diesel,Automatic,Used,8000,105.0,2013
69800,Volkswagen,Polo,Gasoline,Manual,Used,8100,90.0,2013
181000,Opel,Mokka,Diesel,Manual,Used,8200,131.0,2013
164750,Opel,Zafira Tourer,Diesel,Manual,Used,8250,165.0,2013
87000,Opel,Meriva,Gasoline,Automatic,Used,8300,120.0,2013
109000,Renault,Scenic,Diesel,Automatic,Used,8450,110.0,2013
44100,Ford,Focus,Gasoline,Manual,Used,8490,125.0,2013
97900,Volkswagen,Polo,Gasoline,Manual,Used,8490,105.0,2013
120000,Renault,Scenic,Diesel,Automatic,Used,8500,110.0,2014
273000,Volkswagen,Passat Variant,Diesel,Automatic,Used,8500,177.0,2014
94100,Opel,Astra,Diesel,Manual,Used,8599,110.0,2014
37000,Ford,Fiesta,Gasoline,Manual,Used,8599,82.0,2014
89829,Ford,EcoSport,Gasoline,Manual,Used,8690,125.0,2014
80590,Opel,Zafira,Diesel,Manual,Used,8700,125.0,2014
74000,Opel,Insignia,Diesel,Automatic,Used,8700,131.0,2014
110700,Opel,Zafira,Diesel,Manual,Used,8799,110.0,2014
99000,Renault,Kangoo,Gasoline,Manual,Used,8999,114.0,2015
36000,Opel,Corsa,Gasoline,Manual,Used,8999,90.0,2015
27500,Ford,Fiesta,Gasoline,Manual,Used,9000,101.0,2015
180000,Ford,Mondeo,Diesel,Automatic,Used,9000,150.0,2015
128000,Ford,Focus,Diesel,Manual,Used,9000,120.0,2015
42412,Ford,Fiesta,Gasoline,Manual,Used,9000,80.0,2015
126725,Volkswagen,Golf,Diesel,Manual,Used,9250,105.0,2015
215500,Renault,Trafic,Diesel,Manual,Used,9282,120.0,2015
54880,Volkswagen,Polo,Gasoline,Manual,Used,9290,75.0,2015
90000,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9395,105.0,2015
109715,Opel,Mokka,Gasoline,Manual,Used,9399,116.0,2015
159000,Skoda,Octavia,Diesel,Automatic,Used,9399,110.0,2015
113000,Skoda,Fabia,Gasoline,Manual,Used,8490,90.0,2016
45597,Renault,Twingo,Gasoline,Manual,Used,8490,90.0,2016
96623,Volkswagen,Polo,Gasoline,Manual,Used,8499,90.0,2016
119600,Opel,Combo,Diesel,Manual,Used,8500,95.0,2016
171500,Opel,Insignia,Diesel,Manual,Used,8500,136.0,2016
60000,Opel,Corsa,Gasoline,Manual,Used,8500,90.0,2016
174000,Ford,Focus,Diesel,Manual,Used,8500,120.0,2016
10000,Renault,ZOE,Electric,Automatic,Used,8500,58.0,2016
6500,Renault,ZOE,Electric,Automatic,Used,8500,58.0,2016
120000,Ford,Transit Connect,Diesel,Manual,Used,8590,95.0,2016
58700,Opel,Adam,Gasoline,Manual,Used,8590,87.0,2016
156000,Ford,Focus,Diesel,Automatic,Used,8650,150.0,2016
92900,Opel,Corsa,Diesel,Manual,Used,6999,95.0,2017
34065,Renault,Twingo,Gasoline,Manual,Used,7099,69.0,2017
44971,Opel,Corsa,Gasoline,Manual,Used,7190,69.0,2017
25225,Volkswagen,up!,Gasoline,Manual,Used,7260,60.0,2017
31170,Renault,Twingo,Gasoline,Manual,Used,7280,69.0,2017
45606,Volkswagen,up!,Gasoline,Manual,Used,7280,60.0,2017
20790,Volkswagen,up!,Gasoline,Manual,Used,7290,60.0,2017
58300,Skoda,Citigo,Gasoline,Manual,Used,7290,75.0,2017
28287,Opel,Corsa,Gasoline,Manual,Used,7290,69.0,2017
28329,Opel,Corsa,Gasoline,Manual,Used,7290,69.0,2017
230000,Opel,Zafira Tourer,Diesel,Automatic,Used,7300,131.0,2017
35000,Opel,Corsa,Gasoline,Manual,Used,7300,69.0,2017
46580,Volkswagen,up!,Gasoline,Manual,Used,7331,60.0,2017
70000,Skoda,Citigo,Gasoline,Manual,Used,6680,60.0,2018
78900,Skoda,Citigo,Gasoline,Manual,Used,6900,60.0,2018
45200,Volkswagen,up!,Gasoline,Manual,Used,7190,60.0,2018
72900,Volkswagen,up!,Gasoline,Manual,Used,7260,60.0,2018
84300,Skoda,Citigo,Gasoline,Manual,Used,7330,60.0,2018
42838,Volkswagen,up!,Gasoline,Manual,Used,7332,60.0,2018
45358,Volkswagen,up!,Gasoline,Manual,Used,7392,60.0,2018
77097,Opel,Corsa,Gasoline,Manual,Used,7490,69.0,2018
48172,Volkswagen,up!,Gasoline,Manual,Used,7532,60.0,2018
47228,Volkswagen,up!,Gasoline,Manual,Used,7532,60.0,2018
27695,Renault,Clio,Gasoline,Manual,Used,9995,76.0,2019
14409,Renault,Twingo,Gasoline,Manual,Used,9995,90.0,2019
7388,Renault,Twingo,Gasoline,Manual,Used,10000,69.0,2019
880,Opel,Karl,Gasoline,Manual,Used,10380,73.0,2019
44950,Skoda,Fabia,Gasoline,Manual,Used,10390,75.0,2019
20587,Volkswagen,Touareg,Diesel,Automatic,Employee's car,46850,231.0,2020
11710,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,47960,190.0,2020
7,Volkswagen,Touran,Gasoline,Automatic,Demonstration,49990,150.0,2020
190,Renault,Clio,Gasoline,Manual,Demonstration,13890,67.0,2021
5000,Opel,Corsa,Gasoline,Manual,Used,13950,75.0,2021
5000,Opel,Corsa,Gasoline,Manual,Used,13950,75.0,2021
15,Skoda,Fabia,Gasoline,Manual,Demonstration,13980,60.0,2021
10,Ford,Fiesta,Gasoline,Manual,Used,13990,95.0,2021
210000,Volkswagen,Touran,Diesel,Manual,Used,8990,140.0,2011
142000,Volkswagen,Passat Variant,Gasoline,Automatic,Used,8997,122.0,2011
129490,Volkswagen,Golf Plus,Gasoline,Automatic,Used,8999,122.0,2011
99874,Volkswagen,Scirocco,Gasoline,Automatic,Used,8999,160.0,2011
168000,Skoda,Superb,Diesel,Automatic,Used,8999,170.0,2011
107048,Volkswagen,Tiguan,Gasoline,Automatic,Used,9188,179.0,2011
71000,Volkswagen,Scirocco,Gasoline,Manual,Used,9199,122.0,2011
62500,Volkswagen,Golf Plus,Gasoline,Automatic,Used,9200,122.0,2011
112000,Volkswagen,Passat,Diesel,Manual,Used,9290,140.0,2011
100000,Volkswagen,Golf,Gasoline,Automatic,Used,9449,160.0,2011
60000,Volkswagen,Golf,Gasoline,Manual,Used,9490,105.0,2011
76000,Volkswagen,Passat Variant,Gasoline,Manual,Used,9490,122.0,2011
95000,Opel,Zafira Tourer,Gasoline,Automatic,Used,11250,140.0,2012
100000,Volkswagen,Passat Variant,Diesel,Manual,Used,11490,170.0,2012
79870,Volkswagen,Touran,Diesel,Automatic,Used,11500,105.0,2012
63711,Volkswagen,Tiguan,Gasoline,Manual,Used,11500,122.0,2012
153500,Ford,S-Max,Diesel,Automatic,Used,11690,163.0,2012
87000,Volkswagen,Passat Alltrack,Diesel,Manual,Used,11750,140.0,2012
94500,Opel,Zafira Tourer,Gasoline,Automatic,Used,11850,140.0,2012
54657,Volkswagen,Touran,Gasoline,Manual,Used,11900,140.0,2012
51000,Ford,Grand C-Max,Gasoline,Manual,Used,11990,150.0,2013
61755,Volkswagen,Beetle,Gasoline,Automatic,Used,11990,160.0,2013
199800,Volkswagen,Golf,Diesel,Manual,Used,11999,184.0,2013
86254,Skoda,Octavia,Gasoline,Automatic,Used,12000,140.0,2013
169894,Volkswagen,CC,Diesel,Manual,Used,12000,140.0,2013
95000,Volkswagen,Touran,Diesel,Manual,Used,12290,140.0,2013
71037,Opel,Mokka,Gasoline,Manual,Used,12290,140.0,2013
165000,Volkswagen,CC,Diesel,Automatic,Used,12290,177.0,2013
57000,Skoda,Octavia,Gasoline,Automatic,Used,12490,179.0,2013
99430,Ford,Kuga,Gasoline,Manual,Used,12490,150.0,2013
103000,Volkswagen,Passat Variant,Diesel,Automatic,Used,12499,177.0,2013
132000,Ford,Kuga,Diesel,Automatic,Used,12500,163.0,2013
88000,Volkswagen,Polo,Gasoline,Automatic,Used,12500,140.0,2013
99050,Opel,Insignia,Diesel,Manual,Used,12999,194.0,2014
81000,Volkswagen,Golf Variant,Gasoline,Automatic,Used,13000,125.0,2014
87000,Volkswagen,CC,Diesel,Automatic,Used,13000,140.0,2014
54964,Ford,Kuga,Gasoline,Manual,Used,13490,150.0,2014
124000,Skoda,Superb,Diesel,Manual,Used,13499,140.0,2014
113000,Volkswagen,Tiguan,Diesel,Manual,Used,13699,177.0,2014
50995,Volkswagen,Golf Sportsvan,Gasoline,Manual,Used,12980,110.0,2015
127398,Ford,Kuga,Diesel,Automatic,Used,12990,179.0,2015
76792,Volkswagen,Golf,Gasoline,Manual,Used,12990,150.0,2015
82000,Renault,Kadjar,Diesel,Manual,Used,12990,131.0,2015
22000,Skoda,Octavia,Gasoline,Manual,Used,12990,110.0,2015
58350,Opel,Zafira,Diesel,Automatic,Used,12999,131.0,2015
51663,Volkswagen,Golf,Gasoline,Manual,Used,13000,125.0,2015
54000,Ford,Fiesta,Gasoline,Manual,Used,13300,219.0,2015
204000,Volkswagen,Passat Variant,Diesel,Manual,Used,13300,150.0,2015
101357,Volkswagen,Tiguan,Gasoline,Manual,Used,13331,122.0,2015
98789,Volkswagen,Touran,Diesel,Automatic,Used,13356,140.0,2015
73993,Volkswagen,Passat,Gasoline,Manual,Used,13490,150.0,2015
75700,Opel,Mokka,Diesel,Manual,Used,12399,136.0,2016
60000,Volkswagen,Golf,Diesel,Manual,Used,12400,110.0,2016
95990,Opel,Insignia,Diesel,Manual,Used,12450,136.0,2016
41800,Opel,Astra,Gasoline,Manual,Used,12480,125.0,2016
28500,Opel,Astra,Gasoline,Manual,Used,12490,125.0,2016
58866,Volkswagen,Caddy,Diesel,Manual,Used,12490,102.0,2016
68510,Opel,Mokka,Gasoline,Manual,Used,12497,140.0,2016
65200,Volkswagen,Polo,Gasoline,Manual,Used,12500,90.0,2016
30460,Ford,B-Max,Gasoline,Manual,Used,12500,125.0,2016
80380,Volkswagen,Golf,Diesel,Automatic,Used,12550,110.0,2016
26000,Renault,Megane,Gasoline,Manual,Used,12575,116.0,2016
23550,Opel,Adam,Gasoline,Automatic,Used,12590,87.0,2016
108000,Skoda,Octavia,Diesel,Automatic,Used,12600,150.0,2016
175212,Skoda,Octavia,Diesel,Manual,Used,10900,116.0,2017
62239,Volkswagen,up!,Electric,Automatic,Used,10977,82.0,2017
30000,Opel,Corsa,Gasoline,Automatic,Used,10980,90.0,2017
115730,Skoda,Octavia,Diesel,Manual,Used,10990,150.0,2017
130000,Volkswagen,Golf,Diesel,Automatic,Used,10990,116.0,2017
5390,Volkswagen,Polo,Gasoline,Manual,Used,10990,60.0,2017
25122,Ford,Fiesta,Gasoline,Manual,Used,10990,101.0,2017
47034,Ford,EcoSport,Gasoline,Manual,Used,10990,125.0,2017
67147,Ford,EcoSport,Gasoline,Manual,Used,10990,111.0,2017
43126,Ford,Fiesta,-/- (Fuel),Manual,Used,10990,101.0,2017
42347,Volkswagen,up!,Gasoline,Manual,Used,10994,75.0,2017
48000,Opel,Adam,Gasoline,Manual,Used,11000,87.0,2017
47767,Volkswagen,Polo,Gasoline,Manual,Used,11170,60.0,2017
99800,Opel,Insignia,Diesel,Automatic,Used,13790,136.0,2018
9000,Volkswagen,Polo,Gasoline,Manual,Used,13800,75.0,2018
133318,Volkswagen,Passat Variant,Diesel,Manual,Used,13840,120.0,2018
147231,Volkswagen,Passat Variant,Diesel,Manual,Used,13849,150.0,2018
149017,Skoda,Superb,Diesel,Manual,Used,13849,120.0,2018
40045,Ford,Focus,Diesel,Manual,Used,13850,120.0,2018
149715,Volkswagen,Passat Variant,Diesel,Manual,Used,13949,150.0,2018
31770,Volkswagen,Golf,Diesel,Manual,Used,13950,116.0,2018
89500,Volkswagen,Golf,Gasoline,Manual,Used,13950,125.0,2018
148000,Volkswagen,Passat Variant,Diesel,Automatic,Used,13950,120.0,2018
24134,Volkswagen,up!,Gasoline,Manual,Used,13980,90.0,2018
12000,Opel,Corsa,Gasoline,Manual,Used,13900,75.0,2019
120281,Volkswagen,Golf,Diesel,Automatic,Used,13949,116.0,2019
7500,Renault,ZOE,Electric,Automatic,Demonstration,13960,58.0,2019
7547,Renault,Captur,Gasoline,Manual,Demonstration,13975,131.0,2019
6290,Opel,Corsa,Gasoline,Automatic,Used,13980,90.0,2019
11450,Opel,Astra,Gasoline,Manual,Used,13980,105.0,2019
108848,Volkswagen,Golf Sportsvan,Diesel,Manual,Used,13980,116.0,2019
2100,Opel,Corsa,Gasoline,Automatic,Used,13980,90.0,2019
16946,Opel,Adam,Gasoline,Manual,Used,13990,101.0,2019
18900,Opel,Combo,Diesel,Manual,Used,13990,76.0,2019
22000,Ford,Fiesta,Gasoline,Manual,Used,13990,95.0,2019
10700,Opel,Corsa,Gasoline,Automatic,Used,13999,90.0,2019
59998,Opel,Astra,Diesel,Manual,Used,14190,136.0,2019
4780,Opel,Adam,Gasoline,Manual,Used,14290,101.0,2019
39848,Opel,Astra,Diesel,Manual,Used,14470,136.0,2019
10100,Renault,Clio,Gasoline,Manual,Used,12975,76.0,2020
14660,Renault,Clio,Gasoline,Manual,Used,12975,90.0,2020
15720,Opel,Corsa,Gasoline,Manual,Used,12980,75.0,2020
14877,Opel,Corsa,Gasoline,Manual,Used,12980,75.0,2020
2900,Renault,Twingo,Gasoline,Manual,Used,12990,73.0,2020
23649,Ford,Fiesta,Gasoline,Manual,Used,12996,95.0,2020
11571,Opel,Corsa,Gasoline,Manual,Used,13180,101.0,2020
5700,Renault,Clio,Gasoline,Manual,Demonstration,13180,72.0,2020
5300,Opel,Corsa,Gasoline,Manual,Used,13250,101.0,2020
7000,Opel,Corsa,Gasoline,Manual,Used,13340,75.0,2020
10,Opel,Corsa,Gasoline,Manual,Pre-registered,13490,75.0,2020
23000,Ford,Fiesta,Gasoline,Manual,Used,13490,95.0,2020
1900,Ford,Fiesta,Gasoline,Manual,Used,13500,75.0,2020
4999,Ford,Ka/Ka+,Gasoline,Manual,Demonstration,13500,86.0,2020
10,Skoda,Fabia,Gasoline,Manual,Used,18440,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,18440,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,18440,95.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Employee's car,18450,95.0,2021
50,Skoda,Fabia,Gasoline,Automatic,Employee's car,18450,95.0,2021
5000,Volkswagen,up!,Gasoline,Manual,Demonstration,18589,116.0,2021
1500,Renault,Clio,Gasoline,Manual,Demonstration,18690,101.0,2021
50,Opel,Corsa,Gasoline,Automatic,Employee's car,18790,101.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,18930,95.0,2021
20,Ford,Transit Connect,Gasoline,Manual,Pre-registered,19028,101.0,2021
95150,Volkswagen,Touran,Gasoline,Manual,Used,8990,105.0,2011
31908,Opel,Insignia,Gasoline,Manual,Used,8990,116.0,2011
119330,Volkswagen,Touran,Diesel,Manual,Used,8990,140.0,2011
139200,Volkswagen,Passat Variant,Diesel,Automatic,Used,8990,140.0,2011
55000,Volkswagen,Golf Plus,Gasoline,Manual,Used,8990,105.0,2011
131700,Volkswagen,Golf,Gasoline,Manual,Used,8999,160.0,2011
124000,Ford,Kuga,Diesel,Automatic,Used,8999,140.0,2011
121000,Ford,Focus,Gasoline,Automatic,Used,8999,125.0,2011
74400,Volkswagen,Golf,Gasoline,Automatic,Used,9000,105.0,2011
157000,Ford,Kuga,Diesel,Manual,Used,9000,140.0,2011
199650,Volkswagen,Scirocco,Gasoline,Manual,Used,9000,160.0,2011
58740,Volkswagen,Polo,Gasoline,Manual,Used,9200,105.0,2011
126000,Volkswagen,Golf,Gasoline,Automatic,Used,9250,160.0,2011
152300,Volkswagen,Passat Variant,Diesel,Manual,Used,10750,170.0,2012
59682,Opel,Mokka,Gasoline,Manual,Used,10750,140.0,2012
40372,Volkswagen,Polo,Gasoline,Automatic,Used,10770,86.0,2012
116719,Volkswagen,Touran,Diesel,Automatic,Used,10970,105.0,2012
71816,Volkswagen,Touran,Gasoline,Manual,Used,10980,105.0,2012
91900,Volkswagen,Touran,Diesel,Automatic,Used,10989,105.0,2012
149500,Volkswagen,Passat Variant,Diesel,Automatic,Used,10990,170.0,2012
52930,Opel,Astra,Gasoline,Manual,Used,10999,120.0,2013
70000,Skoda,Superb,Diesel,Manual,Used,10999,170.0,2013
128000,Volkswagen,Passat,Diesel,Automatic,Used,11000,177.0,2013
77200,Volkswagen,Golf,Gasoline,Automatic,Used,11000,105.0,2013
113000,Volkswagen,Caddy,Diesel,Manual,Used,11000,75.0,2013
42150,Volkswagen,Polo,Gasoline,Automatic,Used,11200,105.0,2013
50000,Renault,Captur,Gasoline,Automatic,Used,11250,120.0,2013
115000,Volkswagen,Golf,Diesel,Manual,Used,11300,105.0,2013
86812,Volkswagen,Touran,Diesel,Automatic,Used,11400,105.0,2013
73488,Volkswagen,Golf,CNG,Manual,Used,11200,110.0,2014
113600,Volkswagen,Tiguan,Diesel,Manual,Used,11200,110.0,2014
57240,Opel,Mokka,Gasoline,Manual,Used,11249,140.0,2014
99000,Volkswagen,Golf,Gasoline,Manual,Used,11300,140.0,2014
74900,Volkswagen,Golf,CNG,Manual,Used,11400,110.0,2014
84087,Volkswagen,Golf,Gasoline,Manual,Used,11400,122.0,2014
62162,Volkswagen,Golf,Gasoline,Manual,Used,11410,86.0,2014
47994,Ford,EcoSport,Diesel,Manual,Used,11450,90.0,2014
191000,Volkswagen,Sharan,Diesel,Manual,Used,11480,140.0,2014
56262,Opel,Insignia,Gasoline,Manual,Used,11490,140.0,2014
132500,Ford,Transit Custom,Diesel,Manual,Used,11499,101.0,2014
81122,Skoda,Octavia,Gasoline,Manual,Used,10800,140.0,2015
122424,Volkswagen,Golf,Diesel,Manual,Used,10800,110.0,2015
59100,Opel,Astra,Gasoline,Automatic,Used,10800,140.0,2015
86555,Volkswagen,Tiguan,Gasoline,Manual,Used,10895,125.0,2015
82212,Volkswagen,Golf,Gasoline,Manual,Used,10900,110.0,2015
124415,Opel,Insignia,Diesel,Manual,Used,10950,136.0,2015
44631,Ford,EcoSport,Gasoline,Manual,Used,10970,125.0,2015
136144,Volkswagen,Golf,Diesel,Manual,Used,10980,110.0,2015
63930,Volkswagen,Golf,Gasoline,Manual,Used,10980,86.0,2015
107518,Volkswagen,Golf Variant,Diesel,Manual,Used,10980,110.0,2015
93162,Renault,Megane,Gasoline,Manual,Used,9900,132.0,2016
32551,Renault,Clio,Gasoline,Manual,Used,9900,73.0,2016
46567,Ford,Fiesta,Gasoline,Automatic,Used,9900,101.0,2016
103792,Skoda,Fabia,Diesel,Manual,Used,9900,105.0,2016
134463,Volkswagen,Golf Variant,Gasoline,Manual,Used,9924,110.0,2016
34500,Opel,Astra,Gasoline,Manual,Used,9940,105.0,2016
88000,Volkswagen,Polo,Gasoline,Manual,Used,9950,110.0,2016
39450,Skoda,Fabia,Gasoline,Manual,Used,9950,90.0,2016
108520,Opel,Astra,Diesel,Manual,Used,9980,110.0,2016
37950,Renault,Captur,Gasoline,Manual,Used,9980,90.0,2016
76450,Opel,Corsa,Gasoline,Manual,Used,9989,116.0,2016
29240,Opel,Corsa,Gasoline,Manual,Used,9490,69.0,2017
62044,Opel,Corsa,Diesel,Manual,Used,9490,75.0,2017
14932,Opel,Corsa,Gasoline,Manual,Used,9490,69.0,2017
26500,Opel,Corsa,Gasoline,Manual,Used,9490,69.0,2017
14786,Volkswagen,up!,Gasoline,Manual,Used,9490,60.0,2017
126600,Skoda,Octavia,Diesel,Manual,Used,9499,110.0,2017
21315,Opel,Corsa,Gasoline,Manual,Used,9500,69.0,2017
31800,Volkswagen,up!,Gasoline,Manual,Used,9550,90.0,2017
16507,Renault,Twingo,Gasoline,Manual,Used,9550,90.0,2017
189000,Ford,Mondeo,Diesel,Automatic,Used,9555,150.0,2017
32000,Renault,Captur,Gasoline,Manual,Used,9599,90.0,2017
95600,Skoda,Fabia,Diesel,Manual,Used,9650,105.0,2017
97000,Opel,Astra,Diesel,Manual,Used,9699,95.0,2017
44308,Ford,Fiesta,Gasoline,Manual,Used,9775,86.0,2017
17276,Opel,Corsa,Gasoline,Manual,Used,9485,69.0,2018
69024,Opel,Adam,Gasoline,Manual,Used,9490,69.0,2018
67397,Opel,Adam,Gasoline,Manual,Used,9490,69.0,2018
42400,Skoda,Fabia,Gasoline,Manual,Used,9490,75.0,2018
20385,Opel,Corsa,Gasoline,Manual,Used,9490,69.0,2018
73302,Opel,Adam,Gasoline,Manual,Used,9490,69.0,2018
71409,Opel,Adam,Gasoline,Manual,Used,9490,69.0,2018
9922,Skoda,Citigo,Gasoline,Manual,Used,9499,60.0,2018
52000,Opel,Corsa,Gasoline,Manual,Used,9500,101.0,2018
12099,Opel,Corsa,Gasoline,Manual,Used,9685,69.0,2018
72914,Opel,Adam,Gasoline,Manual,Used,9685,69.0,2018
21900,Volkswagen,up!,Gasoline,Manual,Used,9735,60.0,2018
12192,Opel,Corsa,Gasoline,Manual,Used,10940,90.0,2019
2800,Opel,Corsa,Gasoline,Manual,Used,10950,69.0,2019
17259,Renault,Clio,Gasoline,Manual,Used,10990,90.0,2019
13781,Renault,Clio,Gasoline,Manual,Used,10990,90.0,2019
23700,Renault,Clio,Gasoline,Manual,Used,10990,90.0,2019
13980,Renault,Twingo,Gasoline,Manual,Used,9990,73.0,2020
11428,Renault,Twingo,Gasoline,Manual,Used,9990,92.0,2020
8830,Renault,Twingo,Gasoline,Manual,Used,9990,90.0,2020
5135,Renault,Clio,Gasoline,Manual,Used,10450,76.0,2020
1500,Volkswagen,up!,Gasoline,Manual,Demonstration,14900,65.0,2021
10,Skoda,Kamiq,Gasoline,Manual,Pre-registered,14915,95.0,2021
15,Skoda,Fabia,Gasoline,Manual,Employee's car,14924,95.0,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,14988,101.0,2021
1020,Ford,Fiesta,Gasoline,Manual,Demonstration,14990,75.0,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,14990,95.0,2021
10,Skoda,Fabia,Gasoline,Manual,Pre-registered,14990,95.0,2021
81500,Volkswagen,Golf,Diesel,Manual,Used,9990,105.0,2011
70000,Renault,Clio,Gasoline,Manual,Used,2650,58.0,2011
70000,Renault,Clio,Gasoline,Manual,Used,2650,58.0,2011
249789,Opel,Zafira,Diesel,Manual,Used,2799,125.0,2011
200000,Ford,Fiesta,Gasoline,Manual,Used,2800,82.0,2011
174000,Volkswagen,T5 Transporter,Diesel,Manual,Used,20990,179.0,2012
190000,Volkswagen,up!,Gasoline,Manual,Used,2000,60.0,2012
170000,Ford,Transit Connect,Diesel,Manual,Used,3200,90.0,2012
66000,Ford,Ka/Ka+,Gasoline,Manual,Used,3450,69.0,2012
66931,Ford,Ka/Ka+,Gasoline,Manual,Used,3700,69.0,2013
81000,Ford,Ka/Ka+,Gasoline,Manual,Used,3990,69.0,2013
139000,Opel,Corsa,Diesel,Manual,Used,4200,75.0,2013
270000,Ford,Focus,Diesel,Manual,Used,4499,163.0,2013
59000,Renault,Twingo,Gasoline,Manual,Used,4500,75.0,2013
295000,Opel,Astra,Diesel,Manual,Used,4500,165.0,2013
46400,Opel,Corsa,Gasoline,Manual,Used,4600,120.0,2013
101000,Volkswagen,Golf,Gasoline,Manual,Used,9490,110.0,2014
107000,Opel,Mokka,Diesel,Manual,Used,10900,131.0,2014
115000,Volkswagen,Touran,Diesel,Automatic,Used,11290,105.0,2014
139000,Volkswagen,Passat Variant,Diesel,Automatic,Used,11390,177.0,2014
80000,Volkswagen,Touran,Gasoline,Automatic,Used,13890,140.0,2014
121000,Volkswagen,Sharan,Diesel,Automatic,Used,16990,140.0,2014
49000,Ford,Transit,Diesel,Manual,Used,27900,125.0,2014
94000,Ford,Ka/Ka+,Gasoline,Manual,Used,3690,69.0,2014
107257,Ford,Ka/Ka+,Gasoline,Manual,Used,3899,69.0,2014
